cache_key,postal_guess,country,coords,lat,lon,input_city,resolved_city,display_name,query_used,validated,low_confidence,timestamp,status,city_similarity,coords_cluster_count,flag_city_mismatch,flag_clustered_coords,flag_low_confidence,flag_not_validated,flag_failed,suspect_score
08820_es,08820,es,"41.3250946,2.0953532",41.3250946,2.0953532,EL PRAT DE LLOBREGAT,el Prat de Llobregat,"08820, el Prat de Llobregat, Baix Llobregat, Barcelona, Catalunya, España","structured: {'postalcode': '08820', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:03.778251,OK,1.0,1,False,False,False,False,False,0
08830_es,08830,es,"41.3459834,2.032091",41.3459834,2.032091,SANT BOI DE LLOBREGAT,Sant Boi de Llobregat,"08830, Sant Boi de Llobregat, Baix Llobregat, Barcelona, Catalunya, España","structured: {'postalcode': '08830', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:04.785734,OK,1.0,1,False,False,False,False,False,0
08840_es,08840,es,"41.3172687,2.0131798",41.3172687,2.0131798,VILADECANS,Viladecans,"08840, Viladecans, Baix Llobregat, Barcelona, Catalunya, España","structured: {'postalcode': '08840', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:05.778567,OK,1.0,1,False,False,False,False,False,0
08850_es,08850,es,"41.2866848,2.011059",41.2866848,2.011059,GAVA,Gavà,"08850, Gavà, Baix Llobregat, Barcelona, Catalunya, España","structured: {'postalcode': '08850', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:07.832665,OK,1.0,1,False,False,False,False,False,0
08904_es,08904,es,"41.3731977,2.1169958",41.3731977,2.1169958,L'HOSPITALET DE LLOBREGAT,l'Hospitalet de Llobregat,"08904, Districte II, l'Hospitalet de Llobregat, Barcelonès, Barcelona, Catalunya, España","structured: {'postalcode': '08904', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:08.816778,OK,1.0,1,False,False,False,False,False,0
08907_es,08907,es,"41.3528996,2.1100142",41.3528996,2.1100142,L'HOSPITALET DE LLOBREGAT,l'Hospitalet de Llobregat,"08907, Districte VI, l'Hospitalet de Llobregat, Barcelonès, Barcelona, Catalunya, España","structured: {'postalcode': '08907', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:09.817784,OK,1.0,1,False,False,False,False,False,0
08915_es,08915,es,"41.4624851,2.246267",41.4624851,2.246267,BADALONA,Badalona,"08915, Districte 3, Badalona, Barcelonès, Barcelona, Catalunya, España","structured: {'postalcode': '08915', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:12.851279,OK,1.0,1,False,False,False,False,False,0
08918_es,08918,es,"41.4336733,2.22695",41.4336733,2.22695,BADALONA,Badalona,"08918, Districte 6, Badalona, Barcelonès, Barcelona, Catalunya, España","structured: {'postalcode': '08918', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:13.789836,OK,1.0,1,False,False,False,False,False,0
08940_es,08940,es,"41.3566497,2.0739746",41.3566497,2.0739746,CORNELLA DE LLOBREGAT,Cornellà de Llobregat,"08940, Cornellà de Llobregat, Baix Llobregat, Barcelona, Catalunya, España","structured: {'postalcode': '08940', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:16.784039,OK,1.0,1,False,False,False,False,False,0
08950_es,08950,es,"41.377226,2.0887491",41.377226,2.0887491,ESPLUGUES DE LLOBREGAT,Esplugues de Llobregat,"08950, Esplugues de Llobregat, Baix Llobregat, Barcelona, Catalunya, España","structured: {'postalcode': '08950', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:18.783257,OK,1.0,1,False,False,False,False,False,0
08970_es,08970,es,"41.369213,2.0627242",41.369213,2.0627242,SANT JOAN DESPÍ,Sant Joan Despí,"08970, Sant Joan Despí, Baix Llobregat, Barcelona, Catalunya, España","structured: {'postalcode': '08970', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:21.791087,OK,1.0,1,False,False,False,False,False,0
08980_es,08980,es,"41.3843595,2.0480467",41.3843595,2.0480467,SANT FELIU DE LLOBREGAT,Sant Feliu de Llobregat,"08980, Sant Feliu de Llobregat, Baix Llobregat, Barcelona, Catalunya, España","structured: {'postalcode': '08980', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:22.785557,OK,1.0,1,False,False,False,False,False,0
09001_es,09001,es,"42.3542687,-3.7302409",42.3542687,-3.7302409,BURGOS,Burgos,"09001, Burgos, Castilla y León, España","structured: {'postalcode': '09001', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:23.785370,OK,1.0,1,False,False,False,False,False,0
09320_es,09320,es,"42.1709508,-3.7121413",42.1709508,-3.7121413,VALDORROS,Valdorros,"09320, Valdorros, Burgos, Castilla y León, España","structured: {'postalcode': '09320', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:27.807493,OK,1.0,1,False,False,False,False,False,0
10003_es,10003,es,"39.4767238,-6.3718786",39.4767238,-6.3718786,CÁCERES,Cáceres,"10003, Margallo, Cáceres, Extremadura, España","structured: {'postalcode': '10003', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:28.783686,OK,1.0,1,False,False,False,False,False,0
10310_es,10310,es,"39.9857223,-5.6092024",39.9857223,-5.6092024,TALAYUELA,Talayuela,"10310, Talayuela, Cáceres, Extremadura, España","structured: {'postalcode': '10310', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:29.791843,OK,1.0,1,False,False,False,False,False,0
10700_es,10700,es,"40.2706357,-5.8622659",40.2706357,-5.8622659,HERVAS,Hervás,"10700, Hervás, Cáceres, Extremadura, España","structured: {'postalcode': '10700', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:37.804157,OK,1.0,1,False,False,False,False,False,0
11500_es,11500,es,"36.5996042,-6.2278796",36.5996042,-6.2278796,EL PUERTO DE SANTA MARIA,El Puerto de Santa María,"11500, El Puerto de Santa María, Bahía de Cádiz, Cádiz, Andalucía, España","structured: {'postalcode': '11500', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:38.780749,OK,1.0,1,False,False,False,False,False,0
11510_es,11510,es,"36.528836,-6.1797502",36.528836,-6.1797502,PUERTO REAL,Puerto Real,"11510, Puerto Real, Bahía de Cádiz, Cádiz, Andalucía, España","structured: {'postalcode': '11510', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:39.784236,OK,1.0,1,False,False,False,False,False,0
11591_es,11591,es,"36.7185166,-6.0888104",36.7185166,-6.0888104,JEREZ DE LA FRONTERA,Jerez de la Frontera,"11591, Jerez de la Frontera, Campiña de Jerez, Cádiz, Andalucía, España","structured: {'postalcode': '11591', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:40.791605,OK,1.0,1,False,False,False,False,False,0
12540_es,12540,es,"39.9370955,-0.1013426",39.9370955,-0.1013426,VILA-REAL,Vila-real,"12540, Vila-real, la Plana Baixa, Castelló / Castellón, Comunitat Valenciana, España","structured: {'postalcode': '12540', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:05.799879,OK,1.0,1,False,False,False,False,False,0
12580_es,12580,es,"40.4197518,0.4236262",40.4197518,0.4236262,BENICARLO,Benicarló,"12580, Benicarló, el Baix Maestrat, Castelló / Castellón, Comunitat Valenciana, España","structured: {'postalcode': '12580', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:06.829178,OK,1.0,1,False,False,False,False,False,0
12600_es,12600,es,"39.8207134,-0.2313872",39.8207134,-0.2313872,LA VALL D'UIXÓ,la Vall d'Uixó,"12600, la Vall d'Uixó, la Plana Baixa, Castelló / Castellón, Comunitat Valenciana, España","structured: {'postalcode': '12600', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:07.785540,OK,1.0,1,False,False,False,False,False,0
13003_es,13003,es,"38.9895883,-3.9280039",38.9895883,-3.9280039,CIUDAD REAL,Ciudad Real,"13003, Ciudad Real, Castilla-La Mancha, España","structured: {'postalcode': '13003', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:12.817277,OK,1.0,1,False,False,False,False,False,0
13004_es,13004,es,"38.9841921,-3.924177",38.9841921,-3.924177,CIUDAD REAL,Ciudad Real,"13004, Ciudad Real, Castilla-La Mancha, España","structured: {'postalcode': '13004', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:13.779893,OK,1.0,1,False,False,False,False,False,0
13005_es,13005,es,"38.9879258,-3.923671",38.9879258,-3.923671,CIUDAD REAL,Ciudad Real,"13005, Ciudad Real, Castilla-La Mancha, España","structured: {'postalcode': '13005', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:14.786829,OK,1.0,1,False,False,False,False,False,0
13071_es,13071,es,"38.9906283,-3.9197512",38.9906283,-3.9197512,CIUDAD REAL,Ciudad Real,"13071, Ciudad Real, Castilla-La Mancha, España","structured: {'postalcode': '13071', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:15.784331,OK,1.0,1,False,False,False,False,False,0
13160_es,13160,es,"39.0135542,-3.7490016",39.0135542,-3.7490016,TORRALBA DE CALATRAVA,Torralba de Calatrava,"13160, Torralba de Calatrava, Ciudad Real, Castilla-La Mancha, España","structured: {'postalcode': '13160', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:16.799312,OK,1.0,1,False,False,False,False,False,0
13500_es,13500,es,"38.6885704,-4.1072192",38.6885704,-4.1072192,PUERTOLLANO,Puertollano,"13500, Puertollano, Ciudad Real, Castilla-La Mancha, España","structured: {'postalcode': '13500', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:18.779380,OK,1.0,1,False,False,False,False,False,0
13600_es,13600,es,"39.3871129,-3.2110227",39.3871129,-3.2110227,ALCAZAR DE SAN JUAN,Alcázar de San Juan,"13600, Alcázar de San Juan, Ciudad Real, Castilla-La Mancha, España","structured: {'postalcode': '13600', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:19.787830,OK,1.0,1,False,False,False,False,False,0
13610_es,13610,es,"39.4045872,-3.124738",39.4045872,-3.124738,CAMPO DE CRIPTANA,Campo de Criptana,"13610, Campo de Criptana, Ciudad Real, Castilla-La Mancha, España","structured: {'postalcode': '13610', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:20.790237,OK,1.0,1,False,False,False,False,False,0
13700_es,13700,es,"39.1600372,-3.0180522",39.1600372,-3.0180522,TOMELLOSO,Tomelloso,"13700, Tomelloso, Ciudad Real, Castilla-La Mancha, España","structured: {'postalcode': '13700', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:21.783271,OK,1.0,1,False,False,False,False,False,0
14014_es,14014,es,"37.898418,-4.7427962",37.898418,-4.7427962,CORDOBA,Córdoba,"14014, Córdoba, Andalucía, España","structured: {'postalcode': '14014', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:22.782831,OK,1.0,1,False,False,False,False,False,0
14071_es,14071,es,"37.8851736,-4.7912979",37.8851736,-4.7912979,CORDOBA,Córdoba,"14071, Distrito Poniente Sur, Córdoba, Andalucía, España","structured: {'postalcode': '14071', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:23.785777,OK,1.0,1,False,False,False,False,False,0
14720_es,14720,es,"37.8276561,-5.0060912",37.8276561,-5.0060912,ALMODOVAR DEL RIO,Almodóvar del Río,"14720, Almodóvar del Río, Córdoba, Andalucía, España","structured: {'postalcode': '14720', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:24.789130,OK,1.0,1,False,False,False,False,False,0
15001_es,15001,es,"43.371545,-8.3952417",43.371545,-8.3952417,A CORUÑA,A Coruña,"15001, A Coruña, Galicia, España","structured: {'postalcode': '15001', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:34.779554,OK,1.0,1,False,False,False,False,False,0
15008_es,15008,es,"43.338559,-8.4166411",43.338559,-8.4166411,A CORUÑA,A Coruña,"15008, San Cristovo das Viñas, A Coruña, Galicia, España","structured: {'postalcode': '15008', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:35.831849,OK,1.0,1,False,False,False,False,False,0
15071_es,15071,es,"43.3401654,-8.4079943",43.3401654,-8.4079943,A CORUÑA,A Coruña,"15071, San Cristovo das Viñas, A Coruña, Galicia, España","structured: {'postalcode': '15071', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:40.789103,OK,1.0,1,False,False,False,False,False,0
15190_es,15190,es,"43.3241346,-8.433414",43.3241346,-8.433414,A CORUNA,A Coruña,"15190, A Coruña, Galicia, España","structured: {'postalcode': '15190', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:42.802246,OK,1.0,1,False,False,False,False,False,0
15318_es,15318,es,"43.2012163,-8.3056726",43.2012163,-8.3056726,Abegondo,Abegondo,"15318, Folgoso, Abegondo, A Coruña, Galicia, España","structured: {'postalcode': '15318', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:44.790303,OK,1.0,1,False,False,False,False,False,0
15567_es,15567,es,"43.5263548,-7.8805194",43.5263548,-7.8805194,AS SOMOZAS,As Somozas,"15567, Seixas, As Somozas, Ferrol, A Coruña, Galicia, España","structured: {'postalcode': '15567', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:48.327178,OK,1.0,1,False,False,False,False,False,0
15702_es,15702,es,"42.8699558,-8.5414322",42.8699558,-8.5414322,SANTIAGO DE COMPOSTELA,Santiago de Compostela,"15702, Santiago de Compostela, Santiago, A Coruña, Galicia, España","structured: {'postalcode': '15702', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:50.313779,OK,1.0,1,False,False,False,False,False,0
15705_es,15705,es,"42.8853252,-8.5425183",42.8853252,-8.5425183,SANTIAGO DE COMPOSTELA,Santiago de Compostela,"15705, Santiago de Compostela, Santiago, A Coruña, Galicia, España","structured: {'postalcode': '15705', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:52.318273,OK,1.0,1,False,False,False,False,False,0
15706_es,15706,es,"42.8680246,-8.5590154",42.8680246,-8.5590154,SANTIAGO DE COMPOSTELA,Santiago de Compostela,"15706, Santiago de Compostela, Santiago, A Coruña, Galicia, España","structured: {'postalcode': '15706', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:53.319292,OK,1.0,1,False,False,False,False,False,0
15782_es,15782,es,"42.8810211,-8.5518024",42.8810211,-8.5518024,SANTIAGO DE COMPOSTELA,Santiago de Compostela,"15782, Santiago de Compostela, Santiago, A Coruña, Galicia, España","structured: {'postalcode': '15782', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:54.352023,OK,1.0,1,False,False,False,False,False,0
15823_es,15823,es,"42.91311,-8.3193479",42.91311,-8.3193479,O PINO,O Pino,"15823, Cerceda, O Pino, Arzúa, A Coruña, Galicia, España","structured: {'postalcode': '15823', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:56.325784,OK,1.0,1,False,False,False,False,False,0
15890_es,15890,es,"42.9061069,-8.5172882",42.9061069,-8.5172882,SANTIAGO DE COMPOSTELA,Santiago de Compostela,"15890, San Caetano, Santiago de Compostela, Santiago, A Coruña, Galicia, España","structured: {'postalcode': '15890', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:57.312350,OK,1.0,1,False,False,False,False,False,0
15895_es,15895,es,"42.8441142,-8.5782526",42.8441142,-8.5782526,O MILLADOIRO,O Milladoiro,"15895, Biduído, O Milladoiro, Ames, Santiago, A Coruña, Galicia, España","structured: {'postalcode': '15895', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:58.334108,OK,1.0,1,False,False,False,False,False,0
16400_es,16400,es,"40.0100205,-3.0096248",40.0100205,-3.0096248,TARANCON,Tarancón,"16400, Tarancón, Cuenca, Castilla-La Mancha, España","structured: {'postalcode': '16400', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:01.309860,OK,1.0,1,False,False,False,False,False,0
17001_es,17001,es,"41.9839086,2.819494",41.9839086,2.819494,GIRONA,Girona,"17001, Girona, Gironès, Girona, Catalunya, España","structured: {'postalcode': '17001', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:09.314700,OK,1.0,1,False,False,False,False,False,0
17003_es,17003,es,"41.9653145,2.8215496",41.9653145,2.8215496,GIRONA,Girona,"17003, Girona, Gironès, Girona, Catalunya, España","structured: {'postalcode': '17003', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:10.345139,OK,1.0,1,False,False,False,False,False,0
17004_es,17004,es,"41.9797029,2.8304642",41.9797029,2.8304642,GIRONA,Girona,"17004, Girona, Gironès, Girona, Catalunya, España","structured: {'postalcode': '17004', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:11.320179,OK,1.0,1,False,False,False,False,False,0
17005_es,17005,es,"41.9734038,2.8113085",41.9734038,2.8113085,GIRONA,Girona,"17005, Girona, Gironès, Girona, Catalunya, España","structured: {'postalcode': '17005', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:12.364269,OK,1.0,1,False,False,False,False,False,0
17007_es,17007,es,"41.9968111,2.8186767",41.9968111,2.8186767,GIRONA,Girona,"17007, Girona, Gironès, Girona, Catalunya, España","structured: {'postalcode': '17007', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:13.367803,OK,1.0,1,False,False,False,False,False,0
17412_es,17412,es,"41.7444053,2.7811034",41.7444053,2.7811034,MAÇANET DE LA SELVA,Maçanet de la Selva,"17412, Maçanet de la Selva, la Selva, Girona, Catalunya, España","structured: {'postalcode': '17412', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:17.321461,OK,1.0,1,False,False,False,False,False,0
17457_es,17457,es,"41.8970144,2.8038429",41.8970144,2.8038429,RIUDELLOTS DE LA SELVA,Riudellots de la Selva,"17457, Riudellots de la Selva, la Selva, Girona, Catalunya, España","structured: {'postalcode': '17457', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:18.312542,OK,1.0,1,False,False,False,False,False,0
17460_es,17460,es,"42.0297183,2.8868354",42.0297183,2.8868354,CELRÀ,Celrà,"17460, Celrà, Gironès, Girona, Catalunya, España","structured: {'postalcode': '17460', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:19.317987,OK,1.0,1,False,False,False,False,False,0
17860_es,17860,es,"42.2357539,2.2901334",42.2357539,2.2901334,SANT JOAN DE LES ABADESSES,Sant Joan de les Abadesses,"17860, Sant Joan de les Abadesses, Ripollès, Girona, Catalunya, España","structured: {'postalcode': '17860', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:32.331406,OK,1.0,1,False,False,False,False,False,0
18004_es,18004,es,"37.1733825,-3.6097501",37.1733825,-3.6097501,GRANADA,Granada,"18004, Ronda, Granada, Comarca de la Vega de Granada, Granada, Andalucía, España","structured: {'postalcode': '18004', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:33.336815,OK,1.0,1,False,False,False,False,False,0
18005_es,18005,es,"37.1702397,-3.6002495",37.1702397,-3.6002495,GRANADA,Granada,"18005, Ronda, Granada, Comarca de la Vega de Granada, Granada, Andalucía, España","structured: {'postalcode': '18005', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:34.318662,OK,1.0,1,False,False,False,False,False,0
18010_es,18010,es,"37.1800218,-3.5950974",37.1800218,-3.5950974,GRANADA,Granada,"18010, Albaicín, Granada, Comarca de la Vega de Granada, Granada, Andalucía, España","structured: {'postalcode': '18010', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:35.312791,OK,1.0,1,False,False,False,False,False,0
18071_es,18071,es,"37.1815867,-3.6070939",37.1815867,-3.6070939,GRANADA,Granada,"18071, Beiro, Granada, Comarca de la Vega de Granada, Granada, Andalucía, España","structured: {'postalcode': '18071', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:37.318101,OK,1.0,1,False,False,False,False,False,0
18100_es,18100,es,"37.1454687,-3.6193946",37.1454687,-3.6193946,ARMILLA,Armilla,"18100, Armilla, Comarca de la Vega de Granada, Granada, Andalucía, España","structured: {'postalcode': '18100', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:38.321208,OK,1.0,1,False,False,False,False,False,0
18230_es,18230,es,"37.2217218,-3.6878459",37.2217218,-3.6878459,ATARFE,Atarfe,"18230, Atarfe, Comarca de la Vega de Granada, Granada, Andalucía, España","structured: {'postalcode': '18230', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:40.313585,OK,1.0,1,False,False,False,False,False,0
18500_es,18500,es,"37.3052559,-3.1382292",37.3052559,-3.1382292,GUADIX,Guadix,"18500, Guadix, Comarca de Guadix, Granada, Andalucía, España","structured: {'postalcode': '18500', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:41.309540,OK,1.0,1,False,False,False,False,False,0
19180_es,19180,es,"40.6669337,-3.2022178",40.6669337,-3.2022178,MARCHAMALO,Marchamalo,"19180, Marchamalo, Guadalajara, Castilla-La Mancha, España","structured: {'postalcode': '19180', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:42.312809,OK,1.0,1,False,False,False,False,False,0
19200_es,19200,es,"40.565991,-3.2659545",40.565991,-3.2659545,AZUQUECA DE HENARES,Azuqueca de Henares,"19200, Azuqueca de Henares, Guadalajara, Castilla-La Mancha, España","structured: {'postalcode': '19200', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:43.322154,OK,1.0,1,False,False,False,False,False,0
19208_es,19208,es,"40.5949015,-3.2469209",40.5949015,-3.2469209,ALOVERA,Alovera,"19208, Alovera, Guadalajara, Castilla-La Mancha, España","structured: {'postalcode': '19208', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:44.337913,OK,1.0,1,False,False,False,False,False,0
2005002_pt,2005002,pt,"39.2732737,-8.7296058",39.2732737,-8.7296058,Santarem,Santarém,"2005-002, Romeira e Várzea, Santarém, Portugal","free-text: 2005-002, Portugal (country=pt)",True,False,2026-01-14T18:47:56.324274,OK,1.0,1,False,False,False,False,False,0
20100_es,20100,es,"43.3130102,-1.8959871",43.3130102,-1.8959871,ERRENTERIA,Errenteria,"20100, Errenteria, Gipuzkoa, Euskadi, España","structured: {'postalcode': '20100', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:57.315109,OK,1.0,1,False,False,False,False,False,0
20150_es,20150,es,"43.1914186,-2.0530672",43.1914186,-2.0530672,VILLABONA,Villabona,"20150, Villabona, Gipuzkoa, Euskadi, España","structured: {'postalcode': '20150', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:59.313058,OK,1.0,1,False,False,False,False,False,0
20160_es,20160,es,"43.2649188,-2.017931",43.2649188,-2.017931,LASARTE-ORIA,Lasarte-Oria,"20160, Lasarte-Oria, Gipuzkoa, Euskadi, España","structured: {'postalcode': '20160', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:00.324962,OK,1.0,1,False,False,False,False,False,0
20271_es,20271,es,"43.1664271,-2.0680593",43.1664271,-2.0680593,IRURA,Irura,"20271, Irura, Gipuzkoa, Euskadi, España","structured: {'postalcode': '20271', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:01.316167,OK,1.0,1,False,False,False,False,False,0
20730_es,20730,es,"43.1774377,-2.2625609",43.1774377,-2.2625609,AZPEITIA,Azpeitia,"20730, Azpeitia, Urola-Kosta, Gipuzkoa, Euskadi, España","structured: {'postalcode': '20730', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:02.312622,OK,1.0,1,False,False,False,False,False,0
20870_es,20870,es,"43.2153265,-2.4119015",43.2153265,-2.4119015,ELGOIBAR,Elgoibar,"20870, Elgoibar, Debabarrena, Gipuzkoa, Euskadi, España","structured: {'postalcode': '20870', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:15.528181,OK,1.0,1,False,False,False,False,False,0
2130197_pt,2130197,pt,"38.9730473,-8.8081343",38.9730473,-8.8081343,BENAVENTE,Benavente,"2130-197, Benavente, Santarém, Portugal","free-text: 2130-197, Portugal (country=pt)",True,False,2026-01-14T18:48:18.659078,OK,1.0,1,False,False,False,False,False,0
21810_es,21810,es,"37.2257346,-6.8915387",37.2257346,-6.8915387,PALOS DE LA FRONTERA,Palos de la Frontera,"21810, Palos de la Frontera, Comarca Metropolitana de Huelva, Huelva, Andalucía, España","structured: {'postalcode': '21810', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:19.639170,OK,1.0,1,False,False,False,False,False,0
21830_es,21830,es,"37.3228528,-6.6824995",37.3228528,-6.6824995,BONARES,Bonares,"21830, Bonares, El Condado, Huelva, Andalucía, España","structured: {'postalcode': '21830', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:20.633397,OK,1.0,1,False,False,False,False,False,0
22280_es,22280,es,"42.0138704,-0.7616068",42.0138704,-0.7616068,GURREA DE GALLEGO,Gurrea de Gállego,"22280, Gurrea de Gállego, Hoya de Huesca / Plana de Uesca, Huesca, Aragón, España","structured: {'postalcode': '22280', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:24.664470,OK,1.0,1,False,False,False,False,False,0
22282_es,22282,es,"42.0667747,-0.685267",42.0667747,-0.685267,ALCALA DE GURREA,Alcalá de Gurrea,"22282, Alcalá de Gurrea, Hoya de Huesca / Plana de Uesca, Huesca, Aragón, España","structured: {'postalcode': '22282', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:25.650780,OK,1.0,1,False,False,False,False,False,0
22300_es,22300,es,"42.0356115,0.1259704",42.0356115,0.1259704,BARBASTRO,Barbastro,"22300, Barbastro, Somontano de Barbastro, Huesca, Aragón, España","structured: {'postalcode': '22300', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:26.655984,OK,1.0,1,False,False,False,False,False,0
23003_es,23003,es,"37.7684571,-3.7738293",37.7684571,-3.7738293,Jaen,Jaén,"23003, Jaén, Andalucía, España","structured: {'postalcode': '23003', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:31.672346,OK,1.0,1,False,False,False,False,False,0
23009_es,23009,es,"37.7889816,-3.7834249",37.7889816,-3.7834249,Jaén,Jaén,"23009, Jaén, Andalucía, España","structured: {'postalcode': '23009', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:32.665773,OK,1.0,1,False,False,False,False,False,0
23700_es,23700,es,"38.0933334,-3.6376997",38.0933334,-3.6376997,LINARES,Linares,"23700, Linares, Jaén, Andalucía, España","structured: {'postalcode': '23700', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:36.668279,OK,1.0,1,False,False,False,False,False,0
2380184_pt,2380184,pt,"39.4610723,-8.6658189",39.4610723,-8.6658189,Alcanena,Alcanena,"2380-184, Alcanena e Vila Moreira, Alcanena, Santarém, Portugal","free-text: 2380-184, Portugal (country=pt)",True,False,2026-01-14T18:48:37.707902,OK,1.0,1,False,False,False,False,False,0
24004_es,24004,es,"42.5936167,-5.5746792",42.5936167,-5.5746792,LEON,León,"24004, San Claudio, León, Castilla y León, España","structured: {'postalcode': '24004', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:42.772200,OK,1.0,1,False,False,False,False,False,0
24071_es,24071,es,"42.606913,-5.5766216",42.606913,-5.5766216,LEÓN,León,"24071, Renueva - San Esteban, León, Castilla y León, España","structured: {'postalcode': '24071', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:45.667116,OK,1.0,1,False,False,False,False,False,0
24403_es,24403,es,"42.5467874,-6.6130845",42.5467874,-6.6130845,PONFERRADA,Ponferrada,"24403, Ponferrada, El Bierzo, León, Castilla y León, España","structured: {'postalcode': '24403', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:48.667779,OK,1.0,1,False,False,False,False,False,0
